JS_ID,Com_ID,WE_Role,Proficiency,Domain
82659,48827,Production Supervisor,Problem Solving,Mathematics
82659,48827,Production Supervisor,Programming,Computer Science
82659,48827,Production Supervisor,Digital Marketing,Business
82659,48827,Production Supervisor,Graphic Design,Design
82659,62748,Business Analyst,Web Development,Computer Science
82659,62748,Business Analyst,Public Speaking,Communication
48906,69992,Recruiting Coordinator,Marketing,Business
48906,69668,Systems Engineer,Marketing,Business
48906,69668,Systems Engineer,Graphic Design,Design
48906,69668,Systems Engineer,Project Management,Business
48906,69668,Systems Engineer,Programming,Computer Science
48906,32233,Network Security Engineer,Problem Solving,Mathematics
48906,23595,Tax Accountant,Graphic Design,Design
48906,23595,Tax Accountant,Public Speaking,Communication
86991,57319,Technical Writer,Data Analysis,Statistics
86991,85039,IT Support Specialist,Problem Solving,Mathematics
86991,85039,IT Support Specialist,Public Speaking,Communication
86991,85039,IT Support Specialist,Web Development,Computer Science
86991,95439,Legal Secretary,Problem Solving,Mathematics
86991,95439,Legal Secretary,Graphic Design,Design
86991,95439,Legal Secretary,Data Analysis,Statistics
86991,95439,Legal Secretary,Programming,Computer Science
86991,74627,Network Analyst,Web Development,Computer Science
86991,74627,Network Analyst,Problem Solving,Mathematics
86991,74627,Network Analyst,Data Analysis,Statistics
32031,13083,Network Analyst,Problem Solving,Mathematics
32031,13083,Network Analyst,Programming,Computer Science
32031,87183,Supply Chain Manager,Public Speaking,Communication
32031,87183,Supply Chain Manager,Digital Marketing,Business
32031,29425,Environmental Scientist,Marketing,Business
32031,29425,Environmental Scientist,Problem Solving,Mathematics
32031,29425,Environmental Scientist,Digital Marketing,Business
32031,28350,SEO Specialist,Web Development,Computer Science
32031,28350,SEO Specialist,Programming,Computer Science
32031,78341,Business Systems Analyst,Problem Solving,Mathematics
26441,30273,Data Entry Specialist,Creative Writing,Literature
26441,30273,Data Entry Specialist,Problem Solving,Mathematics
26441,69486,Brand Strategist,Project Management,Business
89638,3117,Customer Success Manager,Programming,Computer Science
89638,74121,Business Development Coordinator,Problem Solving,Mathematics
89638,74121,Business Development Coordinator,Programming,Computer Science
89638,74121,Business Systems Analyst,Graphic Design,Design
4699,21541,Physical Therapist,Creative Writing,Literature
4699,21541,Physical Therapist,Project Management,Business
4699,21541,Physical Therapist,Programming,Computer Science
4699,13729,Market Research Manager,Web Development,Computer Science
4699,13729,Market Research Manager,Graphic Design,Design
4699,13729,Market Research Manager,Public Speaking,Communication
4699,96580,Accountant,Marketing,Business
4699,83427,Market Research Assistant,Marketing,Business
4699,83427,Market Research Assistant,Web Development,Computer Science
4699,83427,Market Research Assistant,Project Management,Business
4699,4960,Operations Manager,Web Development,Computer Science
53672,76953,Public Relations Specialist,Web Development,Computer Science
53672,7895,Marketing Assistant,Graphic Design,Design
53672,7895,Marketing Assistant,Project Management,Business
53672,7895,Marketing Assistant,Public Speaking,Communication
53672,3724,Dental Assistant,Creative Writing,Literature
53672,3724,Dental Assistant,Programming,Computer Science
53672,24444,Product Owner,Problem Solving,Mathematics
53672,24444,Product Owner,Creative Writing,Literature
53672,24444,Product Owner,Data Analysis,Statistics
53672,24444,Product Owner,Marketing,Business
53672,99149,Talent Manager,Public Speaking,Communication
30769,33344,Architect,Problem Solving,Mathematics
30769,33344,Architect,Public Speaking,Communication
30769,33344,Architect,Programming,Computer Science
30769,55811,Customer Experience Manager,Data Analysis,Statistics
30769,55811,Customer Experience Manager,Project Management,Business
39112,30442,Market Research Analyst,Problem Solving,Mathematics
39112,30442,Market Research Analyst,Graphic Design,Design
39112,30442,Market Research Analyst,Public Speaking,Communication
39112,30442,Market Research Analyst,Data Analysis,Statistics
39112,16365,Recruiting Coordinator,Web Development,Computer Science
39112,16365,Recruiting Coordinator,Digital Marketing,Business
39112,16365,Recruiting Coordinator,Project Management,Business
39112,16365,Recruiting Coordinator,Programming,Computer Science
39112,2563,Technical Writer,Problem Solving,Mathematics
39112,2563,Technical Writer,Web Development,Computer Science
39112,72421,Event Planner,Web Development,Computer Science
39112,72421,Event Planner,Programming,Computer Science
39112,72421,Event Planner,Graphic Design,Design
39112,67443,Business Consultant,Creative Writing,Literature
39112,67443,Business Consultant,Graphic Design,Design
39112,67443,Business Consultant,Digital Marketing,Business
39112,67443,Business Consultant,Data Analysis,Statistics
39112,67443,Business Consultant,Public Speaking,Communication
47288,30273,Corporate Trainer,Graphic Design,Design
47288,30273,Corporate Trainer,Project Management,Business
47288,30273,Corporate Trainer,Programming,Computer Science
47288,10576,Technical Support Engineer,Web Development,Computer Science
47288,10576,Technical Support Engineer,Project Management,Business
47288,96978,Healthcare Administrator,Web Development,Computer Science
47288,96978,Healthcare Administrator,Programming,Computer Science
47288,13224,Research Coordinator,Creative Writing,Literature
47288,13224,Research Coordinator,Data Analysis,Statistics
47288,13224,Research Coordinator,Digital Marketing,Business
52445,91834,Quality Assurance Engineer,Project Management,Business
52445,40287,Financial Manager,Project Management,Business
52445,40287,Financial Manager,Digital Marketing,Business
69515,4361,Marketing Specialist,Data Analysis,Statistics
69515,78189,Systems Engineer,Creative Writing,Literature
69515,78189,Systems Engineer,Marketing,Business
69515,78189,Systems Engineer,Project Management,Business
69515,53630,Operations Supervisor,Project Management,Business
69515,53630,Operations Supervisor,Programming,Computer Science
69515,21714,Network Security Engineer,Problem Solving,Mathematics
69515,21714,Network Security Engineer,Data Analysis,Statistics
69515,21714,Network Security Engineer,Programming,Computer Science
56060,24485,SEO Specialist,Marketing,Business
56060,24485,SEO Specialist,Programming,Computer Science
18924,69668,HR Generalist,Graphic Design,Design
18924,69668,HR Generalist,Data Analysis,Statistics
18924,61508,Marketing Communications Manager,Problem Solving,Mathematics
18924,61508,Marketing Communications Manager,Marketing,Business
18924,61508,Marketing Communications Manager,Project Management,Business
18924,36878,Sales Representative,Web Development,Computer Science
18924,36878,Sales Representative,Creative Writing,Literature
18924,36878,Sales Representative,Graphic Design,Design
18924,36878,Sales Representative,Digital Marketing,Business
18924,36878,Sales Representative,Public Speaking,Communication
18924,40311,Civil Engineer,Marketing,Business
18924,40311,Civil Engineer,Creative Writing,Literature
18924,40311,Civil Engineer,Digital Marketing,Business
18924,40311,Civil Engineer,Data Analysis,Statistics
18924,40311,Civil Engineer,Programming,Computer Science
18924,2563,Web Developer,Creative Writing,Literature
18924,2563,Web Developer,Digital Marketing,Business
18924,2563,Web Developer,Project Management,Business
18924,2563,Web Developer,Programming,Computer Science
52240,94859,Electrician,Creative Writing,Literature
52240,94859,Electrician,Graphic Design,Design
52240,94859,Electrician,Digital Marketing,Business
700,14519,Customer Experience Manager,Marketing,Business
700,14519,Customer Experience Manager,Graphic Design,Design
700,14519,Customer Experience Manager,Public Speaking,Communication
700,14519,Customer Experience Manager,Digital Marketing,Business
700,5857,Content Writer,Marketing,Business
700,5857,Content Writer,Problem Solving,Mathematics
700,5857,Content Writer,Web Development,Computer Science
700,5857,Content Writer,Programming,Computer Science
700,78607,Physical Therapist,Creative Writing,Literature
700,78607,Physical Therapist,Data Analysis,Statistics
700,39786,Legal Secretary,Web Development,Computer Science
700,39786,Legal Secretary,Project Management,Business
700,39786,Legal Secretary,Programming,Computer Science
700,39786,Legal Secretary,Public Speaking,Communication
20528,87255,Brand Strategist,Problem Solving,Mathematics
20528,87255,Brand Strategist,Project Management,Business
20528,87255,Brand Strategist,Public Speaking,Communication
20528,87255,Brand Strategist,Programming,Computer Science
20528,85039,Technical Support Engineer,Creative Writing,Literature
20528,85039,Technical Support Engineer,Public Speaking,Communication
20528,85039,Technical Support Engineer,Programming,Computer Science
49154,26800,Project Coordinator,Programming,Computer Science
34695,69081,Business Systems Analyst,Web Development,Computer Science
34695,69081,Business Systems Analyst,Digital Marketing,Business
34695,69081,Business Systems Analyst,Data Analysis,Statistics
34695,69081,Business Systems Analyst,Programming,Computer Science
34695,69081,Business Systems Analyst,Project Management,Business
34695,698,IT Specialist,Problem Solving,Mathematics
96428,48155,Medical Billing Specialist,Problem Solving,Mathematics
96428,48155,Medical Billing Specialist,Programming,Computer Science
96428,17649,Medical Billing Specialist,Problem Solving,Mathematics
96428,17649,Medical Billing Specialist,Project Management,Business
96428,34197,Talent Manager,Creative Writing,Literature
96428,34197,Talent Manager,Programming,Computer Science
96428,43152,Operations Analyst,Creative Writing,Literature
96428,43152,Operations Analyst,Digital Marketing,Business
96428,43152,Operations Analyst,Problem Solving,Mathematics
96428,43152,Operations Analyst,Public Speaking,Communication
96428,43152,Operations Analyst,Programming,Computer Science
96428,13224,Electrical Engineer,Creative Writing,Literature
96428,13224,Electrical Engineer,Project Management,Business
96428,13224,Electrical Engineer,Data Analysis,Statistics
46534,74627,Market Research Analyst,Digital Marketing,Business
46534,74627,Market Research Analyst,Programming,Computer Science
45498,80204,Interior Decorator,Marketing,Business
45498,80204,Interior Decorator,Public Speaking,Communication
45498,5857,Customer Success Manager,Problem Solving,Mathematics
45498,5857,Customer Success Manager,Web Development,Computer Science
45498,4361,Marketing Director,Graphic Design,Design
45498,50242,Dental Assistant,Marketing,Business
45498,50242,Dental Assistant,Creative Writing,Literature
45498,96088,Technical Writer,Problem Solving,Mathematics
45498,96088,Technical Writer,Data Analysis,Statistics
45498,96088,Technical Writer,Programming,Computer Science
19600,99820,Network Analyst,Graphic Design,Design
19600,88826,Mechanical Technician,Data Analysis,Statistics
19600,14519,Environmental Scientist,Problem Solving,Mathematics
19600,14519,Environmental Scientist,Digital Marketing,Business
73100,75068,Data Analyst,Creative Writing,Literature
94867,96236,Cybersecurity Analyst,Project Management,Business
94867,67443,Occupational Therapist,Project Management,Business
94867,40287,Pharmacist,Marketing,Business
