JS_ID,Year,Proficiency,Domain
13536,2003,Data Analysis,Statistics
13536,2003,Digital Marketing,Business
13536,2003,Programming,Computer Science
35546,2000,Problem Solving,Mathematics
35546,2000,Web Development,Computer Science
35546,2000,Programming,Computer Science
35546,1989,Programming,Computer Science
35546,2010,Graphic Design,Design
35546,2010,Project Management,Business
35546,2019,Creative Writing,Literature
35546,2019,Problem Solving,Mathematics
35546,2019,Programming,Computer Science
35546,1999,Marketing,Business
35546,1999,Graphic Design,Design
35546,1999,Public Speaking,Communication
35546,1999,Creative Writing,Literature
60645,1984,Web Development,Computer Science
60645,2019,Creative Writing,Literature
60645,2019,Digital Marketing,Business
60645,1986,Problem Solving,Mathematics
33873,2015,Problem Solving,Mathematics
33873,2015,Marketing,Business
33873,2015,Data Analysis,Statistics
33873,2004,Graphic Design,Design
33873,2021,Creative Writing,Literature
33873,2021,Problem Solving,Mathematics
33873,2021,Digital Marketing,Business
33873,2021,Programming,Computer Science
33873,2002,Digital Marketing,Business
33873,2002,Project Management,Business
33873,2002,Public Speaking,Communication
33873,2005,Creative Writing,Literature
33873,2005,Data Analysis,Statistics
33252,1987,Web Development,Computer Science
33252,1987,Creative Writing,Literature
33252,1987,Digital Marketing,Business
33252,1987,Data Analysis,Statistics
33252,1987,Programming,Computer Science
50137,2018,Web Development,Computer Science
50137,2018,Project Management,Business
50137,1995,Problem Solving,Mathematics
50137,1995,Project Management,Business
50137,1995,Public Speaking,Communication
50137,1995,Web Development,Computer Science
50137,1983,Problem Solving,Mathematics
50137,1983,Marketing,Business
50137,1983,Project Management,Business
50137,1983,Digital Marketing,Business
50137,2013,Web Development,Computer Science
50137,2013,Programming,Computer Science
14892,2012,Marketing,Business
14892,2021,Marketing,Business
14892,2021,Digital Marketing,Business
14892,2021,Problem Solving,Mathematics
14892,2021,Data Analysis,Statistics
14892,2021,Programming,Computer Science
14892,1997,Programming,Computer Science
14892,1986,Problem Solving,Mathematics
14892,1986,Marketing,Business
14892,1986,Digital Marketing,Business
68623,1991,Problem Solving,Mathematics
68623,1991,Public Speaking,Communication
68623,1991,Project Management,Business
68623,1991,Programming,Computer Science
68623,1982,Web Development,Computer Science
68623,1982,Graphic Design,Design
68623,1982,Public Speaking,Communication
68623,1997,Marketing,Business
68623,1997,Graphic Design,Design
68623,1997,Digital Marketing,Business
12245,2021,Public Speaking,Communication
12245,2021,Programming,Computer Science
12245,1987,Creative Writing,Literature
12245,1987,Problem Solving,Mathematics
12245,1987,Public Speaking,Communication
12245,1987,Programming,Computer Science
12245,1987,Project Management,Business
23051,1982,Data Analysis,Statistics
23051,1982,Digital Marketing,Business
23051,2004,Marketing,Business
23051,2004,Graphic Design,Design
23051,2004,Problem Solving,Mathematics
23051,2015,Creative Writing,Literature
23051,2015,Project Management,Business
23051,2015,Public Speaking,Communication
60192,2015,Graphic Design,Design
60192,2015,Project Management,Business
60192,2015,Public Speaking,Communication
60192,1998,Creative Writing,Literature
60192,1998,Graphic Design,Design
60192,1998,Project Management,Business
15067,2008,Problem Solving,Mathematics
15067,2008,Marketing,Business
15067,2008,Digital Marketing,Business
15067,1993,Data Analysis,Statistics
15067,2004,Marketing,Business
8026,1997,Problem Solving,Mathematics
8026,1997,Graphic Design,Design
8026,2009,Creative Writing,Literature
8026,2009,Graphic Design,Design
8026,2009,Web Development,Computer Science
8026,2009,Data Analysis,Statistics
8026,1988,Public Speaking,Communication
8026,1988,Project Management,Business
8026,1988,Programming,Computer Science
41951,1982,Marketing,Business
41951,1982,Graphic Design,Design
41951,1982,Web Development,Computer Science
41951,1982,Problem Solving,Mathematics
41951,2004,Graphic Design,Design
41951,2004,Project Management,Business
41951,2004,Digital Marketing,Business
41951,1990,Problem Solving,Mathematics
41951,1990,Creative Writing,Literature
41951,1990,Data Analysis,Statistics
43897,2004,Creative Writing,Literature
43897,2004,Digital Marketing,Business
43897,2004,Project Management,Business
43897,2004,Data Analysis,Statistics
43897,1987,Problem Solving,Mathematics
43897,1987,Public Speaking,Communication
43897,1987,Project Management,Business
43897,1987,Graphic Design,Design
43897,1986,Creative Writing,Literature
43897,1986,Marketing,Business
43897,1986,Digital Marketing,Business
43897,1986,Data Analysis,Statistics
43897,2010,Problem Solving,Mathematics
43897,2010,Data Analysis,Statistics
43897,2009,Marketing,Business
43897,2009,Web Development,Computer Science
43897,2009,Data Analysis,Statistics
43897,2009,Digital Marketing,Business
25444,2007,Creative Writing,Literature
25444,2007,Graphic Design,Design
25444,2007,Web Development,Computer Science
25444,2007,Digital Marketing,Business
25444,2007,Project Management,Business
25444,1983,Digital Marketing,Business
25444,2015,Marketing,Business
25444,2015,Public Speaking,Communication
35857,1987,Creative Writing,Literature
35857,1987,Graphic Design,Design
35857,1987,Web Development,Computer Science
35857,1987,Programming,Computer Science
35857,2004,Marketing,Business
35857,2004,Web Development,Computer Science
35857,1998,Marketing,Business
35857,1998,Project Management,Business
11475,2017,Marketing,Business
11475,2017,Digital Marketing,Business
11475,2021,Marketing,Business
11475,2013,Graphic Design,Design
11475,2013,Project Management,Business
11475,2003,Marketing,Business
11475,2003,Graphic Design,Design
11475,2003,Web Development,Computer Science
11475,2003,Project Management,Business
35723,1982,Project Management,Business
35723,1980,Problem Solving,Mathematics
35723,1980,Project Management,Business
35723,1980,Digital Marketing,Business
35723,2017,Public Speaking,Communication
35723,2017,Programming,Computer Science
35723,2006,Web Development,Computer Science
35723,2006,Project Management,Business
35723,2016,Digital Marketing,Business
35723,2016,Programming,Computer Science
62724,1981,Marketing,Business
62724,1981,Creative Writing,Literature
62724,1981,Web Development,Computer Science
62724,1981,Project Management,Business
62724,2005,Creative Writing,Literature
62724,2005,Marketing,Business
44588,1981,Project Management,Business
44588,1981,Data Analysis,Statistics
1412,1994,Public Speaking,Communication
1412,1994,Project Management,Business
1412,2014,Creative Writing,Literature
1412,2014,Marketing,Business
1412,2014,Public Speaking,Communication
77775,2019,Digital Marketing,Business
77775,2021,Digital Marketing,Business
77775,2021,Project Management,Business
77775,2012,Problem Solving,Mathematics
77775,2001,Problem Solving,Mathematics
77775,2001,Project Management,Business
77775,2001,Digital Marketing,Business
77775,2001,Graphic Design,Design
77775,2019,Marketing,Business
59126,1997,Data Analysis,Statistics
56337,2001,Marketing,Business
56337,2001,Digital Marketing,Business
56337,2020,Problem Solving,Mathematics
56337,2020,Public Speaking,Communication
79076,2019,Marketing,Business
79076,2019,Public Speaking,Communication
79076,2019,Programming,Computer Science
79076,1986,Creative Writing,Literature
79076,1986,Problem Solving,Mathematics
79076,1986,Public Speaking,Communication
79076,2004,Problem Solving,Mathematics
79076,2004,Data Analysis,Statistics
79076,2004,Public Speaking,Communication
79076,2004,Web Development,Computer Science
28705,1986,Graphic Design,Design
28705,1989,Problem Solving,Mathematics
28705,2016,Creative Writing,Literature
28705,2016,Graphic Design,Design
28705,2016,Programming,Computer Science
28705,2014,Graphic Design,Design
41449,2003,Creative Writing,Literature
41449,2003,Data Analysis,Statistics
41449,1985,Creative Writing,Literature
41449,1985,Digital Marketing,Business
41449,1985,Project Management,Business
41449,1985,Programming,Computer Science
41449,2015,Problem Solving,Mathematics
41449,2015,Marketing,Business
41449,2015,Data Analysis,Statistics
41449,2015,Project Management,Business
41449,2020,Web Development,Computer Science
41449,2020,Graphic Design,Design
41449,2020,Problem Solving,Mathematics
41449,2020,Data Analysis,Statistics
41449,2020,Project Management,Business
3601,1998,Marketing,Business
3601,1998,Public Speaking,Communication
3601,1998,Project Management,Business
3601,1998,Digital Marketing,Business
3601,2016,Web Development,Computer Science
3601,2016,Digital Marketing,Business
3601,2016,Graphic Design,Design
3601,1986,Creative Writing,Literature
3601,1986,Web Development,Computer Science
3601,2006,Creative Writing,Literature
3601,2006,Problem Solving,Mathematics
3601,2006,Digital Marketing,Business
3601,2006,Programming,Computer Science
94415,2012,Creative Writing,Literature
94415,2012,Problem Solving,Mathematics
94415,2000,Marketing,Business
94415,2000,Creative Writing,Literature
94415,2000,Graphic Design,Design
94415,2000,Data Analysis,Statistics
94415,2000,Project Management,Business
66391,1981,Problem Solving,Mathematics
66391,1981,Public Speaking,Communication
66391,1997,Programming,Computer Science
66391,1996,Web Development,Computer Science
66391,1996,Graphic Design,Design
66391,1996,Data Analysis,Statistics
66391,1996,Programming,Computer Science
56446,1983,Graphic Design,Design
56446,1983,Public Speaking,Communication
56446,2005,Web Development,Computer Science
65839,1988,Problem Solving,Mathematics
65839,1988,Creative Writing,Literature
65839,1988,Digital Marketing,Business
65839,2003,Problem Solving,Mathematics
65839,2010,Public Speaking,Communication
65839,2000,Problem Solving,Mathematics
65839,2000,Marketing,Business
65839,2000,Public Speaking,Communication
65839,1994,Creative Writing,Literature
65839,1994,Web Development,Computer Science
65839,1994,Digital Marketing,Business
65839,1994,Project Management,Business
54556,1980,Web Development,Computer Science
54556,1980,Programming,Computer Science
54556,1980,Graphic Design,Design
54556,2003,Problem Solving,Mathematics
54556,2008,Web Development,Computer Science
54556,2008,Graphic Design,Design
54556,2008,Public Speaking,Communication
54556,2019,Creative Writing,Literature
54556,2019,Project Management,Business
54556,2019,Data Analysis,Statistics
54556,2019,Graphic Design,Design
54556,1990,Graphic Design,Design
54556,1990,Web Development,Computer Science
74266,2011,Marketing,Business
74266,2011,Project Management,Business
74266,2011,Digital Marketing,Business
74266,2015,Marketing,Business
74266,2015,Public Speaking,Communication
74266,2015,Programming,Computer Science
74266,1989,Marketing,Business
72480,1992,Marketing,Business
72480,1992,Problem Solving,Mathematics
72480,1992,Graphic Design,Design
72480,1991,Digital Marketing,Business
72480,1999,Web Development,Computer Science
72480,1999,Project Management,Business
72480,1999,Graphic Design,Design
27827,1981,Data Analysis,Statistics
27827,2017,Problem Solving,Mathematics
27827,2017,Marketing,Business
27827,2017,Data Analysis,Statistics
99651,2010,Marketing,Business
99651,2010,Graphic Design,Design
99651,2010,Web Development,Computer Science
99651,2010,Public Speaking,Communication
99651,2010,Project Management,Business
52832,2004,Creative Writing,Literature
52832,2004,Marketing,Business
52832,2004,Public Speaking,Communication
52832,2004,Graphic Design,Design
52832,1985,Problem Solving,Mathematics
52832,1985,Graphic Design,Design
52832,2005,Graphic Design,Design
52832,2005,Programming,Computer Science
52832,2011,Creative Writing,Literature
52832,2011,Project Management,Business
